"Country or Area","Year","Value"
"Sweden","2004","401.046085985921"
"Sweden","2003","404.866492544079"
"Sweden","2002","407.536947025576"
"Sweden","2001","368.89116549243"
"Sweden","2000","375.931893376285"
"Sweden","1999","454.244856916584"
"Sweden","1998","420.810893873047"
"Sweden","1997","433.748684715378"
"Sweden","1996","469.716842211611"
"Sweden","1995","532.348600770311"
"Sweden","1994","485.082595504552"
"Sweden","1993","453.209037328576"
"Sweden","1992","389.478381560969"
"Sweden","1991","573.841409759829"
"Sweden","1990","568.777877571461"
"Switzerland","2018","35.6393203022792"
"Switzerland","2017","31.9997110135878"
"Switzerland","2016","19.5228543500375"
"Switzerland","2015","25.5483119154939"
"Switzerland","2014","22.5452960912058"
"Switzerland","2013","27.7504832618841"
"Switzerland","2012","38.7869734952404"
"Switzerland","2011","36.0616354139869"
"Switzerland","2010","37.7956924822802"
"Switzerland","2009","35.3749339694422"
"Switzerland","2008","44.6331876283557"
"Switzerland","2007","52.3956625819756"
"Switzerland","2006","62.2703114685642"
"Switzerland","2005","50.2539719313493"
"Switzerland","2004","68.9313250904057"
"Switzerland","2003","66.7918179859402"
"Switzerland","2002","35.8553713091308"
"Switzerland","2001","36.7163145126723"
"Switzerland","2000","60.921894262209"
"Switzerland","1999","32.133290617042"
"Switzerland","1998","23.5732907569966"
"Switzerland","1997","20.9618428351576"
"Switzerland","1996","20.4071717661076"
"Switzerland","1995","17.4821227234244"
"Switzerland","1994","20.86392973834"
"Switzerland","1993","34.6950069064982"
"Switzerland","1992","80.6072758529311"
"Switzerland","1991","98.5051030487075"
"Switzerland","1990","116.515249727925"
"Turkey","2018","36.6200309"
"Turkey","2017","73.1081592"
"Turkey","2016","140.669468"
"Turkey","2015","158.990768"
"Turkey","2014","255.421308"
"Turkey","2013","270.602768"
"Turkey","2012","359.062788"
"Turkey","2011","480.364788"
"Turkey","2010","461.744268"
"Turkey","2009","259.2576"
"Turkey","2008","527.72458"
"Turkey","2007","574.43846"
"Turkey","2006","460.96209"
"Turkey","2005","559.96351"
"Turkey","2004","580.13007"
"Turkey","2003","581.79177"
"Turkey","2002","586.38778"
"Turkey","2001","592.19505"
"Turkey","2000","600.99575"
"Turkey","1999","604.81874"
"Turkey","1998","614.99809"
"Turkey","1997","574.01019"
"Turkey","1996","577.14884"
"Turkey","1995","611.44337"
"Turkey","1994","709.99887"
"Turkey","1993","403.07959"
"Turkey","1992","722.58819"
"Turkey","1991","863.34285"
"Turkey","1990","625.29791"
"Ukraine","2010","26.6673071188849"
"Ukraine","2009","53.9494937986483"
"Ukraine","2008","174.240462383537"
"Ukraine","2007","154.711684649171"
"Ukraine","2006","111.15898608367"
"Ukraine","2005","142.332050427335"
"Ukraine","2004","93.3364053955353"
"Ukraine","2003","77.1525662727273"
"Ukraine","2002","98.6552079088838"
"Ukraine","2001","112.079867800228"
"Ukraine","2000","115.737646737058"
"Ukraine","1999","101.811091863657"
"Ukraine","1998","120.643618011429"
"Ukraine","1997","146.992956362048"
"Ukraine","1996","143.242864396173"
"Ukraine","1995","178.059802319156"
"Ukraine","1994","161.221842716612"
"Ukraine","1993","143.566172459793"
"Ukraine","1992","142.351143112439"
"Ukraine","1991","188.199132516456"
"Ukraine","1990","235.819623398333"
"United Kingdom","2018","256.838691333409"
"United Kingdom","2017","493.195627040647"
"United Kingdom","2016","353.941154895156"
"United Kingdom","2015","327.229299220511"
"United Kingdom","2014","278.314968972197"
"United Kingdom","2013","318.713921549906"
"United Kingdom","2012","254.981138296239"
"United Kingdom","2011","416.892656085692"
"United Kingdom","2010","287.70808802358"
"United Kingdom","2009","197.332625280414"
"United Kingdom","2008","266.245326335585"
"United Kingdom","2007","287.838454497101"
"United Kingdom","2006","387.668917757941"
"United Kingdom","2005","385.149253121641"
"United Kingdom","2004","433.852722233669"
"United Kingdom","2003","356.610457178727"
"United Kingdom","2002","408.228276245172"
"United Kingdom","2001","485.586454100465"
"United Kingdom","2000","596.788570890907"
"United Kingdom","1999","473.95933377997"
"United Kingdom","1998","493.731928736251"
"United Kingdom","1997","502.937983198437"
"United Kingdom","1996","596.183127221449"
"United Kingdom","1995","596.762230719238"
"United Kingdom","1994","611.221598678569"
"United Kingdom","1993","602.557259987982"
"United Kingdom","1992","690.179258828982"
"United Kingdom","1991","1384.97078942956"
"United Kingdom","1990","1651.35287226148"
"United States of America","2018","4631.31787685296"
"United States of America","2017","4032.72609313425"
"United States of America","2016","4318.81682496598"
"United States of America","2015","5072.60449137863"
"United States of America","2014","5637.03856906997"
"United States of America","2013","5976.09460876753"
"United States of America","2012","6250.025916812"
"United States of America","2011","7171.61536734007"
"United States of America","2010","4560.87302075206"
"United States of America","2009","3944.71913477716"
"United States of America","2008","6146.39743180623"
"United States of America","2007","7792.07723869677"
"United States of America","2006","6356.84091421618"
"United States of America","2005","6688.62002930869"
"United States of America","2004","6826.93015848702"
"United States of America","2003","8176.28034456942"
"United States of America","2002","10247.606741856"
"United States of America","2001","8248.69582555525"
"United States of America","2000","15920.4783530522"
"United States of America","1999","16910.1301651931"
"United States of America","1998","16978.5996658365"
"United States of America","1997","18267.2447648966"
"United States of America","1996","19867.5405430964"
"United States of America","1995","18640.4734538857"
"United States of America","1994","17965.0039644348"
"United States of America","1993","19484.6177912648"
"United States of America","1992","19481.0870438844"
"United States of America","1991","20912.4578409363"
"United States of America","1990","24255.6715428449"

