"Country or Area","Year","Value"
"Norway","1992","19.949613557719"
"Norway","1991","9.909711107315"
"Norway","1990","0.043899012675"
"Poland","2018","4172.70696872142"
"Poland","2017","6036.74864842156"
"Poland","2016","5919.01387155294"
"Poland","2015","8361.41118270713"
"Poland","2014","8189.16199984944"
"Poland","2013","7484.99799821817"
"Poland","2012","7046.33329546462"
"Poland","2011","6762.15189866875"
"Poland","2010","6195.95861892424"
"Poland","2009","4744.94680280043"
"Poland","2008","5570.7935516967"
"Poland","2007","5075.92153969069"
"Poland","2006","4609.03885122286"
"Poland","2005","3870.45036863957"
"Poland","2004","3158.75093992967"
"Poland","2003","2694.86339886092"
"Poland","2002","2123.35756211182"
"Poland","2001","1570.00795954762"
"Poland","2000","1072.07525926723"
"Poland","1999","616.35982755551"
"Poland","1998","443.84543586437"
"Poland","1997","369.77577709848"
"Poland","1996","273.62181227978"
"Poland","1995","171.96918704891"
"Portugal","2018","3411.84159532833"
"Portugal","2017","3266.37987962983"
"Portugal","2016","3063.23211679658"
"Portugal","2015","2909.09823284843"
"Portugal","2014","2750.74974240779"
"Portugal","2013","2617.02071359047"
"Portugal","2012","2443.02715479238"
"Portugal","2011","2278.88383372942"
"Portugal","2010","2103.4226945343"
"Portugal","2009","1924.05892775479"
"Portugal","2008","1733.9958688419"
"Portugal","2007","1484.00899412307"
"Portugal","2006","1252.71925078723"
"Portugal","2005","1076.61564606418"
"Portugal","2004","909.650135269534"
"Portugal","2003","796.899053748152"
"Portugal","2002","664.814089999172"
"Portugal","2001","532.089241345267"
"Portugal","2000","425.587766780876"
"Portugal","1999","343.5867081259"
"Portugal","1998","260.422781651776"
"Portugal","1997","192.783135113014"
"Portugal","1996","132.614090998202"
"Portugal","1995","105.597086830228"
"Romania","2018","2295.10877695675"
"Romania","2017","2179.08579465174"
"Romania","2016","1895.40582078562"
"Romania","2015","1639.28421206524"
"Romania","2014","1374.93038360901"
"Romania","2013","1300.30742201206"
"Romania","2012","1199.19539228247"
"Romania","2011","1094.05410558517"
"Romania","2010","984.4066145483"
"Romania","2009","926.381660501528"
"Romania","2008","948.83289952413"
"Romania","2007","667.402457291848"
"Romania","2006","486.449848456085"
"Romania","2005","371.174057172974"
"Romania","2004","296.099932974541"
"Romania","2003","230.428380076938"
"Romania","2002","169.40479364566"
"Romania","2001","113.712251107691"
"Romania","2000","71.4845699186572"
"Romania","1999","40.2576333043805"
"Romania","1998","24.2491798763935"
"Romania","1997","10.6189805278188"
"Romania","1996","4.90975378524326"
"Romania","1995","2.65700078422256"
"Romania","1994","1.27402880777119"
"Romania","1993","0.75723491173243"
"Romania","1992","0.44593471938154"
"Romania","1991","0.28668813826203"
"Romania","1990","0.18119293223939"
"Russian Federation","2018","42761.4742419486"
"Russian Federation","2017","34390.09512767"
"Russian Federation","2016","23660.6551096327"
"Russian Federation","2015","22346.1081883586"
"Russian Federation","2014","24815.9562169307"
"Russian Federation","2013","21783.1930702394"
"Russian Federation","2012","17834.4840861053"
"Russian Federation","2011","11315.1789908359"
"Russian Federation","2010","13425.4787895994"
"Russian Federation","2009","12526.8143939607"
"Russian Federation","2008","17920.2211080585"
"Russian Federation","2007","16820.7060471487"
"Russian Federation","2006","17992.9449669974"
"Russian Federation","2005","19814.6253792095"
"Russian Federation","2004","18406.3515044344"
"Russian Federation","2003","14608.5962798555"
"Russian Federation","2002","19300.748321353"
"Russian Federation","2001","25207.4242725282"
"Russian Federation","2000","26568.9557852768"
"Russian Federation","1999","22671.6196288061"
"Russian Federation","1998","21834.1479389713"
"Russian Federation","1997","18009.5363120096"
"Russian Federation","1996","13611.0681214464"
"Russian Federation","1995","15447.3144842258"
"Russian Federation","1994","15469.6355295884"
"Russian Federation","1993","18278.4100904389"
"Russian Federation","1992","28192.1402495568"
"Russian Federation","1991","34229.660541312"
"Russian Federation","1990","35937.158805248"
"Slovakia","2018","702.770756721768"
"Slovakia","2017","739.057218901321"
"Slovakia","2016","673.37041026847"
"Slovakia","2015","734.884676865271"
"Slovakia","2014","653.839424519085"
"Slovakia","2013","646.877966244766"
"Slovakia","2012","628.195416222163"
"Slovakia","2011","605.026553290895"
"Slovakia","2010","597.239829242173"
"Slovakia","2009","516.926747188696"
"Slovakia","2008","454.472172162138"
"Slovakia","2007","388.26141549588"
"Slovakia","2006","341.487325451568"
"Slovakia","2005","292.991425109523"
"Slovakia","2004","254.385018654279"
"Slovakia","2003","213.51616991126"
"Slovakia","2002","178.455332112864"
"Slovakia","2001","138.783116311824"
"Slovakia","2000","105.04465002763"
"Slovakia","1999","77.2853264577755"
"Slovakia","1998","54.6079028904907"
"Slovakia","1997","41.2120600105767"
"Slovakia","1996","28.3865836713273"
"Slovakia","1995","13.3179138718725"
"Slovakia","1994","0.1958936"
"Slovenia","2018","293.234118177498"
"Slovenia","2017","339.143918038091"
"Slovenia","2016","351.479501517519"
"Slovenia","2015","343.751114003412"
"Slovenia","2014","333.526977887146"
"Slovenia","2013","316.167700681949"
"Slovenia","2012","294.88274758004"
"Slovenia","2011","270.306326383571"
"Slovenia","2010","257.946041194655"
"Slovenia","2009","243.914893347233"
"Slovenia","2008","224.365807126318"
"Slovenia","2007","195.90742977459"
"Slovenia","2006","169.250727784298"
"Slovenia","2005","145.638531175795"
"Slovenia","2004","121.997064236559"
"Slovenia","2003","99.2319480284955"
"Slovenia","2002","78.610351011238"
"Slovenia","2001","62.751532975362"
"Slovenia","2000","46.1716593511427"
"Slovenia","1999","31.4229657172963"
"Slovenia","1998","31.0893559702615"
"Slovenia","1997","34.4835345052929"
"Slovenia","1996","29.8614609565635"
"Slovenia","1995","32.8867312459443"
"Slovenia","1994","31.65428552"
"Slovenia","1993","31.41216364"
"Spain","2018","4557.69399727197"
"Spain","2017","6308.17699266288"
"Spain","2016","8205.61731454015"
"Spain","2015","8442.31468748012"
"Spain","2014","15108.4563591872"
"Spain","2013","15243.3305839843"
"Spain","2012","15353.2886871325"
"Spain","2011","15368.8209048297"
"Spain","2010","16071.45149322"
"Spain","2009","15587.9033235328"
"Spain","2008","17016.9238568458"
"Spain","2007","16052.7599876265"
"Spain","2006","14046.1715074024"
"Spain","2005","11470.6831991118"
"Spain","2004","10187.8717162602"
"Spain","2003","9871.02956955149"
"Spain","2002","7734.91484151321"
"Spain","2001","9047.15435066777"
"Spain","2000","12253.5936775576"
"Spain","1999","10553.8219973403"
"Spain","1998","8595.49218669047"
"Spain","1997","8283.22398386691"
"Spain","1996","6869.56557577393"
"Spain","1995","5867.6374894383"
"Spain","1994","4373.4000052688"
"Spain","1993","2856.4000047064"
"Spain","1992","3494.5760016428"
"Spain","1991","2756.3519989344"
"Spain","1990","3039.9199969808"
"Sweden","2018","1034.90083218439"
"Sweden","2017","1098.0517934649"
"Sweden","2016","1137.0011624531"
"Sweden","2015","1120.84513054125"
"Sweden","2014","1102.58079293083"
"Sweden","2013","1076.72709740585"
"Sweden","2012","1087.92404667023"
"Sweden","2011","1105.94271044214"
"Sweden","2010","1133.80797204996"
"Sweden","2009","1154.25036176679"
"Sweden","2008","1155.92954424814"
"Sweden","2007","1140.46751578497"
"Sweden","2006","1134.96409700484"
"Sweden","2005","1110.19836292297"
"Sweden","2004","1085.12898202862"
"Sweden","2003","1003.3728716246"
"Sweden","2002","934.620519264379"
"Sweden","2001","851.954948399246"
"Sweden","2000","769.640582996456"
"Sweden","1999","638.960188016772"
"Sweden","1998","483.443059106788"
"Sweden","1997","371.931294937894"
"Sweden","1996","226.857391963391"
"Sweden","1995","135.759832015858"
"Sweden","1994","73.2558452047319"
"Sweden","1993","30.1981102653253"
"Sweden","1992","12.8135741285902"
"Sweden","1991","11.1414994870086"
"Sweden","1990","6.48744322957573"
"Switzerland","2018","1524.04966346525"
"Switzerland","2017","1504.25329276777"
"Switzerland","2016","1480.4558230115"
"Switzerland","2015","1507.5173835182"
"Switzerland","2014","1468.95079871041"
"Switzerland","2013","1432.16070647779"
"Switzerland","2012","1453.07071234832"
"Switzerland","2011","1380.05358665696"
"Switzerland","2010","1308.24993521354"
"Switzerland","2009","1272.05737432699"
"Switzerland","2008","1274.66431771433"
"Switzerland","2007","1252.74923194295"
"Switzerland","2006","1159.58576225122"
"Switzerland","2005","1047.96437354054"
"Switzerland","2004","1009.61730345954"
"Switzerland","2003","910.312446483901"
"Switzerland","2002","826.577842345671"
"Switzerland","2001","735.875458068719"
"Switzerland","2000","635.959014618111"
"Switzerland","1999","533.349499809722"
"Switzerland","1998","456.05684004658"
"Switzerland","1997","360.311737050726"
"Switzerland","1996","295.94268611022"
"Switzerland","1995","243.757181413437"
"Switzerland","1994","80.1656299637883"
"Switzerland","1993","32.538013978365"
"Switzerland","1992","15.5519427612223"
"Switzerland","1991","1.50874348170181"
"Switzerland","1990","0.02478119072"
"Turkey","2018","5081.897244134"
"Turkey","2017","5159.2545201"
"Turkey","2016","5021.14576129344"
"Turkey","2015","4636.95594413297"
"Turkey","2014","4778.45244502115"
"Turkey","2013","4470.24390895984"
"Turkey","2012","4256.83450631063"
"Turkey","2011","3432.64059144341"
"Turkey","2010","3054.27585146971"
"Turkey","2009","2111.28034281378"
"Turkey","2008","1896.13812499598"
"Turkey","2007","1713.19300956487"
"Turkey","2006","1424.18969214271"
"Turkey","2005","1146.88282866124"
"Turkey","2004","909.371796254491"
"Turkey","2003","628.798307196726"
"Turkey","2002","417.186727909241"
"Turkey","2001","232.003643733401"
"Turkey","2000","115.656211508405"
"Ukraine","2018","1349.25761687292"
"Ukraine","2017","1009.48431210098"
"Ukraine","2016","887.300228378847"
"Ukraine","2015","775.287558967009"
"Ukraine","2014","847.824969166252"
"Ukraine","2013","881.216653019987"
"Ukraine","2012","840.734597301637"
"Ukraine","2011","819.972397183174"
"Ukraine","2010","743.833894952255"
"Ukraine","2009","663.737536834602"
"Ukraine","2008","647.210734163348"
"Ukraine","2007","561.096689048497"
"Ukraine","2006","402.250321116262"
"Ukraine","2005","285.055803811308"
"Ukraine","2004","187.230955976698"
"Ukraine","2003","105.178736101076"
"Ukraine","2002","64.2410527234231"
"Ukraine","2001","29.0180001254357"
"Ukraine","2000","15.7315887340818"
"Ukraine","1999","14.1424997308824"
"Ukraine","1998","13.0193475573529"
"Ukraine","1997","6.430905"
"United Kingdom","2018","13132.6980033585"
"United Kingdom","2017","14180.8811534915"
"United Kingdom","2016","15216.4503722804"
"United Kingdom","2015","15987.2296826286"
"United Kingdom","2014","16001.7640998961"
"United Kingdom","2013","15803.2732441725"
"United Kingdom","2012","15474.1618407422"
"United Kingdom","2011","14931.4706858906"
"United Kingdom","2010","16486.94673777"
"United Kingdom","2009","15626.3212783697"
"United Kingdom","2008","14994.6837526312"
"United Kingdom","2007","14495.8579843087"
"United Kingdom","2006","14046.3902615512"
"United Kingdom","2005","13132.230035756"
"United Kingdom","2004","11910.0884714553"
"United Kingdom","2003","12830.4791490199"
"United Kingdom","2002","11392.6080980576"
"United Kingdom","2001","10894.5604853433"
"United Kingdom","2000","9885.02475998783"
"United Kingdom","1999","11466.6600754927"
"United Kingdom","1998","20075.2130905682"
"United Kingdom","1997","23105.122875671"
"United Kingdom","1996","20249.6600251355"
"United Kingdom","1995","19096.2751805693"
"United Kingdom","1994","17593.527853379"
"United Kingdom","1993","16505.7207309102"
"United Kingdom","1992","15597.6407846988"
"United Kingdom","1991","14991.0521364908"
"United Kingdom","1990","14391.4266541955"
"United States of America","2018","155375.640101711"
"United States of America","2017","156637.030970805"
"United States of America","2016","155559.606181813"
"United States of America","2015","156539.438851753"
"United States of America","2014","153850.348258044"
"United States of America","2013","149034.040656914"
"United States of America","2012","148996.59313768"
"United States of America","2011","150500.071148851"
"United States of America","2010","147374.332392542"
"United States of America","2009","139124.982377008"
"United States of America","2008","140379.668425082"
"United States of America","2007","136553.598946953"
"United States of America","2006","125330.413851356"
"United States of America","2005","121402.034884897"
"United States of America","2004","118922.22853817"
"United States of America","2003","109063.28338726"
"United States of America","2002","116272.997318391"
"United States of America","2001","109248.938431654"
"United States of America","2000","113573.214336193"
"United States of America","1999","108452.118928356"
"United States of America","1998","111313.263515012"
"United States of America","1997","91578.040427836"
"United States of America","1996","81465.1305121592"
"United States of America","1995","72513.8481246657"
"United States of America","1994","54342.2349242824"
"United States of America","1993","47588.8220309721"
"United States of America","1992","47436.5338001866"
"United States of America","1991","41618.7665320141"
"United States of America","1990","46289.0102637174"

